,Open,High,Low,Close,Volume,Log return %
2017-09-11,88.44,88.44,87.91,88.02,664250.0,-0.47602946063002305
2017-09-08,88.68,88.74,88.26,88.44,303590.0,-0.2710028758865241
2017-09-07,89.57,89.57,88.62,88.68,433550.0,-0.9986057738993087
2017-09-06,90.52,90.52,89.39,89.57,325420.0,-1.0550378278232722
2017-09-05,89.86,90.63,89.63,90.52,860140.0,0.7317917123322591
2017-09-01,88.02,89.86,88.32,89.86,549830.0,2.0688842259068583
2017-08-31,87.79,89.27,87.97,88.02,591080.0,0.26164624448279067
2017-08-30,87.49,87.85,87.49,87.79,515460.0,0.3423097819944412
2017-08-29,87.97,87.97,87.43,87.49,670760.0,-0.5471346146410055
2017-08-28,88.08,88.08,87.61,87.97,323280.0,-0.1249645149841334
2017-08-25,87.97,88.08,87.85,88.08,274610.0,0.12496451498414521
2017-08-24,88.08,88.08,87.85,87.97,244450.0,-0.1249645149841334
2017-08-23,88.08,88.08,87.67,88.08,403240.0,0.0
2017-08-22,88.32,88.38,87.91,88.08,418410.0,-0.2721090114360613
2017-08-21,88.5,88.56,88.32,88.32,247430.0,-0.20359694850987314
2017-08-18,88.26,88.62,87.85,88.5,355880.0,0.27155481724826097
2017-08-17,87.49,88.44,87.19,88.26,842250.0,0.8762502723228167
2017-08-16,88.08,88.08,86.66,87.49,427170.0,-0.6720991296251408
2017-08-15,88.8,88.97,88.08,88.08,537150.0,-0.8141157583699885
2017-08-14,88.68,88.97,88.56,88.8,927460.0,0.13522652500135324
2017-08-11,88.68,88.97,87.8,88.68,691600.0,0.0
2017-08-10,87.8,88.85,87.8,88.68,392360.0,0.9972884107039862
2017-08-09,88.97,88.97,86.86,87.8,1116820.0,-1.3237733615605058
2017-08-08,89.96,89.96,88.85,88.97,1197600.0,-1.1065892834438837
2017-08-07,90.14,90.14,89.55,89.96,384100.0,-0.19988901713873944
2017-08-04,90.14,90.32,90.02,90.14,290860.0,0.0
2017-08-03,89.2,90.32,89.55,90.14,702810.0,1.048297767653854
2017-08-02,88.44,89.26,88.44,89.2,1066000.0,0.8556683596718219
2017-08-01,89.32,89.32,88.44,88.44,811580.0,-0.990107098271157
2017-07-31,89.55,89.55,89.26,89.32,682960.0,-0.25717015347637256
2017-07-28,89.5,89.61,89.5,89.55,342150.0,0.05585032259110142
2017-07-27,89.55,89.55,89.38,89.5,214220.0,-0.05585032259111127
2017-07-26,88.85,89.96,88.91,89.55,338260.0,0.784757390606048
2017-07-25,88.85,88.97,88.5,88.85,175170.0,0.0
2017-07-24,88.68,88.97,87.8,88.85,704570.0,0.19151698525494193
2017-07-21,88.97,88.97,88.5,88.68,464940.0,-0.32648495085651286
2017-07-20,89.55,89.55,88.91,88.97,727990.0,-0.6497894250044747
2017-07-19,88.97,90.37,89.38,89.55,375820.0,0.6497894250044737
2017-07-18,88.91,89.55,88.38,88.97,637870.0,0.06746121236283417
2017-07-17,90.78,90.78,88.74,88.91,553330.0,-2.081437489527199
2017-07-14,91.49,91.49,90.73,90.78,690430.0,-0.7790679663124214
2017-07-13,90.96,91.9,91.31,91.49,500840.0,0.5809827249163215
2017-07-12,89.55,91.25,89.44,90.96,541660.0,1.5622720935559786
2017-07-11,88.79,89.55,88.79,89.55,518150.0,0.8523097462485345
2017-07-10,90.26,90.55,88.5,88.79,992910.0,-1.6420363354619691
2017-07-07,92.19,92.48,90.26,90.26,976360.0,-2.1157270411647735
2017-07-06,91.66,92.6,91.72,92.19,549800.0,0.5765585729525059
2017-07-05,91.6,91.72,91.25,91.66,438550.0,0.06548074008933558
2017-07-04,91.9,91.9,91.37,91.6,324350.0,-0.3269757681556929
2017-07-03,92.25,92.48,91.72,91.9,562340.0,-0.3801253558995156
2017-06-30,90.61,92.42,90.61,92.25,1344660.0,1.793770068666725
2017-06-29,90.96,91.25,90.61,90.61,312720.0,-0.3855267208311332
2017-06-28,89.85,91.02,89.85,90.96,918320.0,1.2278236212712548
2017-06-27,89.79,89.96,89.73,89.85,542230.0,0.06680026968507607
2017-06-26,89.55,89.85,89.15,89.79,267450.0,0.2676482025996542
2017-06-23,89.5,89.61,89.32,89.55,344920.0,0.05585032259110142
2017-06-22,90.02,90.02,89.44,89.5,244120.0,-0.5793242583976912
2017-06-21,89.55,90.02,88.68,90.02,912700.0,0.5234739358065765
2017-06-20,90.37,90.37,89.38,89.55,894760.0,-0.9115225407143785
2017-06-19,89.55,90.37,89.61,90.37,740530.0,0.9115225407143672
2017-06-16,90.02,90.73,89.55,89.55,1161370.0,-0.5234739358065861
2017-06-15,89.85,90.32,89.73,90.02,414540.0,0.18902546352185204
2017-06-14,89.15,89.96,89.09,89.85,536000.0,0.7821268920418506
2017-06-13,89.38,89.38,88.74,89.15,636190.0,-0.2576599196155885
2017-06-12,89.96,90.02,89.26,89.38,505720.0,-0.6468183585809487
2017-06-09,89.91,90.14,89.85,89.96,329670.0,0.0555957094433425
2017-06-08,90.14,90.14,89.79,89.91,207740.0,-0.2554847265820727
2017-06-07,90.26,90.49,89.55,90.14,740420.0,-0.13303771363530142
2017-06-06,89.96,90.61,89.96,90.26,239400.0,0.332926730774037
2017-06-05,88.33,91.02,88.33,89.96,749080.0,1.828532633407402
2017-06-02,88.91,88.97,87.92,88.33,496020.0,-0.6544821376006712
2017-06-01,87.62,88.91,87.86,88.91,597180.0,1.4615339747295144
2017-05-31,87.62,89.15,87.56,87.62,1328060.0,0.0
2017-05-30,88.79,88.79,87.39,87.62,460930.0,-1.3264748658483059
2017-05-29,88.97,89.15,88.62,88.79,356250.0,-0.20252032124404598
2017-05-26,87.8,88.97,87.51,88.97,427910.0,1.3237733615605058
2017-05-25,88.68,88.68,87.62,87.8,619520.0,-0.9972884107039852
2017-05-24,88.68,88.91,87.8,88.68,702140.0,0.0
2017-05-23,87.97,88.97,87.97,88.68,730180.0,0.8038537483527638
2017-05-22,86.57,88.03,86.51,87.97,1210850.0,1.604251203690079
2017-05-19,85.46,86.63,85.28,86.57,816280.0,1.2904905011803585
2017-05-18,86.04,86.04,84.58,85.46,580440.0,-0.6763874183650584
2017-05-17,83.99,86.34,83.99,86.04,1231010.0,2.411456026199379
2017-05-16,84.23,84.52,83.99,83.99,531270.0,-0.2853408189736729
2017-05-15,84.76,85.05,83.94,84.23,820620.0,-0.6272581072826038
2017-05-12,84.58,85.05,84.35,84.76,594730.0,0.21259013557559714
2017-05-11,84.52,84.76,84.23,84.58,465950.0,0.07096392964865314
2017-05-10,84.29,85.16,83.88,84.52,643400.0,0.27249587384650437
2017-05-09,85.4,85.4,83.88,84.29,937160.0,-1.3082866785133367
2017-05-08,85.81,85.87,84.93,85.4,813270.0,-0.4789449024505351
2017-05-05,86.92,86.92,85.81,85.81,524400.0,-1.285260556919931
2017-05-04,85.63,87.21,85.81,86.92,999850.0,1.4952466350128364
2017-05-03,85.46,85.86,85.52,85.63,879460.0,0.19872588222218232
2017-04-28,84.59,85.81,84.71,85.46,1414090.0,1.0232373899955698
2017-04-27,83.09,84.59,83.04,84.59,1185660.0,1.7891698639033182
2017-04-26,82.8,83.09,82.28,83.09,272660.0,0.34962962856761365
2017-04-25,83.15,83.15,82.52,82.8,472730.0,-0.42181442477227926
2017-04-24,83.55,83.55,82.86,83.15,562400.0,-0.47990494024659214
2017-04-21,83.67,83.9,83.27,83.55,445370.0,-0.14352352661046272
2017-04-20,83.96,84.02,83.5,83.67,427660.0,-0.3460004644924819
2017-04-19,83.38,84.25,83.38,83.96,968630.0,0.6932022499781373
2017-04-18,82.0,83.5,82.0,83.38,1900380.0,1.6689225188397734
2017-04-17,81.82,82.34,81.24,82.0,884170.0,0.21975347630006067
2017-04-14,82.63,82.63,81.3,81.82,622350.0,-0.985109821184049
2017-04-13,83.15,83.15,82.63,82.63,322970.0,-0.6273394925843864
2017-04-12,82.86,83.38,82.8,83.15,758300.0,0.3493768989680995
2017-04-11,82.34,82.98,82.28,82.86,465400.0,0.6295420307497074
2017-04-10,82.34,82.46,81.94,82.34,604270.0,0.0
2017-04-07,82.8,82.8,81.59,82.34,905370.0,-0.5571045049455248
2017-04-05,83.15,83.15,82.28,82.8,788830.0,-0.42181442477227926
2017-04-04,83.32,83.32,82.92,83.15,1063990.0,-0.20424107538343822
2017-04-03,82.75,83.5,82.75,83.32,802030.0,0.686460213559891
2017-03-31,83.15,83.79,82.75,82.75,1382240.0,-0.48221913817644557
2017-03-30,81.88,83.15,81.88,83.15,1175100.0,1.5391444845848126
2017-03-29,81.3,82.0,80.84,81.88,773630.0,0.7108744239323777
2017-03-28,82.0,82.57,80.26,81.3,1026200.0,-0.8573230710488213
2017-03-27,81.82,83.04,81.71,82.0,1066240.0,0.21975347630006067
2017-03-24,80.96,82.0,81.24,81.82,1083750.0,1.0566506962097113
2017-03-23,78.88,81.07,78.88,80.96,2051790.0,2.602749524477545
2017-03-22,78.3,80.09,78.13,78.88,1472340.0,0.738010729762246
2017-03-21,77.32,78.53,77.09,78.3,819240.0,1.2594948656627383
2017-03-20,77.38,77.84,76.45,77.32,730260.0,-0.07756949322367364
2017-03-17,77.38,77.72,77.15,77.38,1035520.0,0.0
2017-03-16,76.8,77.61,76.8,77.38,905990.0,0.7523709118740437
2017-03-15,75.47,76.8,75.47,76.8,1182810.0,1.7469413856849314
2017-03-14,74.89,75.59,74.95,75.47,489770.0,0.7714856035501382
2017-03-13,75.01,75.41,74.89,74.89,342480.0,-0.16010677202693
2017-03-10,75.36,75.41,75.01,75.01,427360.0,-0.4655192286562646
2017-03-09,75.41,75.59,75.3,75.36,409260.0,-0.06632619464479657
2017-03-08,75.07,75.99,75.07,75.41,639360.0,0.4518880629644684
2017-03-07,75.59,75.59,75.01,75.07,444700.0,-0.6902987719174464
2017-03-06,75.01,75.64,74.78,75.59,736590.0,0.7702561322540393
2017-03-03,74.89,75.12,74.66,75.01,508470.0,0.1601067720269262
2017-03-02,75.53,75.53,74.89,74.89,482040.0,-0.8509558064080834
2017-03-01,75.87,76.05,75.47,75.53,587180.0,-0.449142102462691
2017-02-28,76.11,76.16,75.59,75.87,769690.0,-0.31583129293166584
2017-02-27,76.16,76.57,76.11,76.11,759760.0,-0.06567282038096185
2017-02-24,75.24,76.16,74.78,76.16,1319730.0,1.215338605028036
2017-02-23,75.3,75.36,74.55,75.24,613250.0,-0.07971303730182774
2017-02-22,75.24,75.76,75.18,75.3,590120.0,0.07971303730182785
2017-02-21,75.07,75.82,74.66,75.24,817670.0,0.2261992847918766
2017-02-20,75.07,75.41,75.07,75.07,484790.0,0.0
2017-02-17,76.22,76.28,74.95,75.07,953520.0,-1.5202883860803218
2017-02-16,76.8,77.03,75.99,76.22,666900.0,-0.7580744707912341
2017-02-15,76.74,76.91,76.68,76.8,862020.0,0.07815553348200886
2017-02-14,77.26,77.32,76.63,76.74,673070.0,-0.6753272419329073
2017-02-13,77.26,77.38,77.03,77.26,694280.0,0.0
2017-02-10,77.43,77.43,77.2,77.26,2093370.0,-0.2197945160496978
2017-02-09,77.32,77.66,77.38,77.43,814060.0,0.14216480585021962
2017-02-08,77.26,77.61,77.09,77.32,448850.0,0.07762971019948074
2017-02-07,76.91,77.55,76.51,77.26,738710.0,0.45404501691730154
2017-02-06,77.32,77.49,76.68,76.91,1331990.0,-0.5316747271167692
2017-02-03,76.8,79.05,77.09,77.32,1608110.0,0.6748014186503724
2017-02-02,74.49,77.03,74.49,76.8,1700550.0,3.0539751965441644
2017-01-25,73.91,74.6,73.91,74.49,1485910.0,0.781675139138945
2017-01-24,73.91,74.6,73.91,73.91,932170.0,0.0
2017-01-23,73.33,74.55,73.33,73.91,1825560.0,0.7878334691087184
2017-01-20,72.76,74.08,72.76,73.33,1594930.0,0.780344845578657
2017-01-19,72.76,72.93,72.7,72.76,862790.0,0.0
2017-01-18,72.81,72.87,72.29,72.76,852000.0,-0.06869547566981402
2017-01-17,73.05,73.16,72.81,72.81,582380.0,-0.32908297900886774
2017-01-16,73.28,73.39,72.99,73.05,602630.0,-0.31435821691664334
2017-01-13,73.33,73.51,73.05,73.28,612600.0,-0.06820817398333189
2017-01-12,73.33,73.57,73.1,73.33,474780.0,0.0
2017-01-11,72.81,73.45,72.87,73.33,838220.0,0.7116493699088396
2017-01-10,72.76,73.05,72.76,72.81,915320.0,0.06869547566982015
2017-01-09,72.76,73.22,72.76,72.76,911300.0,0.0
2017-01-06,73.16,73.68,72.76,72.76,1371760.0,-0.5482469872743274
2017-01-05,73.28,73.39,72.87,73.16,822360.0,-0.16388968432099535
2017-01-04,73.16,73.68,73.22,73.28,659370.0,0.16388968432100404
2017-01-03,72.53,73.33,72.53,73.16,652370.0,0.8648554147343923
2016-12-30,74.26,74.26,72.41,72.53,1065850.0,-2.3572179373613036
2016-12-29,72.76,75.07,74.08,74.26,1999150.0,2.0406095099012567
2016-12-28,72.18,73.22,72.18,72.76,1060440.0,0.8003354435278951
2016-12-27,70.74,72.29,70.5,72.18,1728320.0,2.015181543730813
2016-12-26,71.6,71.89,70.5,70.74,625660.0,-1.2083890189265345
2016-12-23,71.08,71.6,70.22,71.6,1446200.0,0.7289070680149285
2016-12-22,72.81,73.33,71.08,71.08,1433510.0,-2.4047305120169145
2016-12-21,71.95,73.16,70.16,72.81,2363690.0,1.1881875073242762
2016-12-20,74.37,74.37,71.78,71.95,3022290.0,-3.3081201381831966
2016-12-19,75.01,75.59,74.2,74.37,618600.0,-0.8568803266336134
2016-12-16,73.68,75.01,73.91,75.01,1677380.0,1.7890046034493476
2016-12-15,75.53,75.53,73.28,73.68,2740830.0,-2.4798536378305114
2016-12-14,75.64,76.34,75.07,75.53,1192770.0,-0.14553154649001057
2016-12-13,77.2,77.95,75.64,75.64,1451120.0,-2.041421324047379
2016-12-12,78.42,78.42,76.51,77.2,1685520.0,-1.567953983345512
2016-12-09,78.07,78.99,77.95,78.42,1512330.0,0.44731367319861653
2016-12-08,76.51,78.65,77.72,78.07,2784980.0,2.0184408888438985
2016-12-07,77.38,77.38,76.11,76.51,2071090.0,-1.1306898028606283
2016-12-06,77.95,77.95,77.26,77.38,921260.0,-0.7339246231418705
2016-12-05,77.95,78.36,77.66,77.95,1059840.0,0.0
2016-12-02,78.07,78.82,77.49,77.95,1698140.0,-0.1538264628413951
2016-12-01,79.69,79.8,78.07,78.07,1458640.0,-2.0538247277457264
2016-11-30,77.55,82.0,77.38,79.69,5410310.0,2.722121778710892
2016-11-29,74.6,77.72,75.36,77.55,2857650.0,3.878238241283263
2016-11-28,77.66,77.66,74.2,74.6,3125070.0,-4.019981709380613
2016-11-25,78.94,78.99,77.2,77.66,2750970.0,-1.634774593117987
2016-11-24,80.26,80.26,78.82,78.94,2085820.0,-1.6583294604069745
2016-11-23,81.24,81.3,80.15,80.26,903770.0,-1.213637187341315
2016-11-22,79.97,81.36,80.03,81.24,1242000.0,1.575617236838533
2016-11-21,79.22,80.21,79.63,79.97,972500.0,0.942277215002797
2016-11-18,80.26,80.26,79.22,79.22,1269760.0,-1.3042572645000108
2016-11-17,80.26,80.44,80.09,80.26,876780.0,0.0
2016-11-16,79.28,80.38,79.28,80.26,1694320.0,1.2285474817038182
2016-11-15,79.8,80.32,79.22,79.28,1937180.0,-0.6537614434030521
2016-11-14,81.13,81.13,79.74,79.8,1635670.0,-1.6529301951210582
2016-11-11,81.42,81.53,81.13,81.13,789590.0,-0.3568136667859214
2016-11-10,80.84,81.59,81.07,81.42,970990.0,0.7149050539412427
2016-11-09,81.07,81.07,78.88,80.84,2730910.0,-0.2841086464195404
2016-11-08,80.96,81.36,81.01,81.07,487900.0,0.13577734604602887
2016-11-07,81.36,81.48,80.9,80.96,1259230.0,-0.4928546201149205
2016-11-04,81.65,81.94,81.13,81.36,1048780.0,-0.3558067676169709
2016-11-03,81.48,81.65,81.24,81.65,1438620.0,0.2084228057869042
2016-11-02,81.94,82.34,81.48,81.48,803900.0,-0.5629680760119816
2016-11-01,82.0,82.57,81.65,81.94,560760.0,-0.07319751455280968
2016-10-31,82.75,82.92,82.0,82.0,354450.0,-0.9104766992919203
2016-10-28,82.28,83.21,82.0,82.75,833450.0,0.5695949472415796
2016-10-27,81.48,82.28,81.48,82.28,378630.0,0.9770473426151316
2016-10-26,81.42,81.71,81.36,81.48,405530.0,0.0736648283772351
2016-10-25,81.42,81.88,81.13,81.42,1247450.0,0.0
2016-10-24,83.27,83.27,81.42,81.42,1645610.0,-2.2467397172895134
2016-10-21,83.67,84.25,83.21,83.27,585660.0,-0.47921500597794114
2016-10-20,84.31,84.59,83.44,83.67,855020.0,-0.7619991627077035
2016-10-19,83.15,84.59,82.63,84.31,1959520.0,1.3854276295647616
2016-10-18,82.11,83.15,81.94,83.15,877320.0,1.2586393918239362
2016-10-17,83.15,83.27,82.05,82.11,711870.0,-1.2586393918239407
2016-10-14,82.0,83.61,82.0,83.15,2094790.0,1.3926958374683691
2016-10-13,81.71,82.28,81.48,82.0,771080.0,0.35428538676372107
2016-10-12,81.13,81.71,80.84,81.71,1243190.0,0.7123586989642444
2016-10-11,80.9,81.42,79.22,81.13,2006450.0,0.28389823425275956
2016-10-10,81.76,81.76,80.9,80.9,742680.0,-1.0574302390948334
2016-10-07,82.0,82.34,81.19,81.76,1175020.0,-0.29311208088587004
2016-10-06,81.07,82.23,81.07,82.0,1526360.0,1.1406268264637331
2016-10-05,81.13,81.65,81.07,81.07,821370.0,-0.07398274073579371
2016-10-04,81.13,81.88,80.9,81.13,1378590.0,0.0
2016-10-03,80.84,81.36,80.96,81.13,1069050.0,0.35809138715532307
2016-09-30,80.84,81.36,80.84,80.84,989150.0,0.0
2016-09-29,80.84,81.36,80.67,80.84,2074740.0,0.0
2016-09-28,80.84,81.24,80.44,80.84,1476100.0,0.0
2016-09-27,81.42,81.65,80.84,80.84,1074130.0,-0.7149050539412461
2016-09-26,80.84,81.48,80.61,81.42,1518050.0,0.7149050539412427
2016-09-23,79.22,81.07,78.82,80.84,1718800.0,2.024310034164981
2016-09-22,79.57,80.55,79.22,79.22,952970.0,-0.4408345195672814
2016-09-21,78.53,80.21,79.11,79.57,1460260.0,1.3156420002660107
2016-09-20,78.53,78.53,76.8,78.53,2676170.0,0.0
2016-09-19,79.69,80.84,78.42,78.53,3028480.0,-1.4663390022873475
2016-09-16,82.57,82.57,79.69,79.69,6624630.0,-3.5502311019680355
2016-09-15,83.15,83.5,82.28,82.57,1445440.0,-0.6999787209599607
2016-09-14,83.67,83.67,82.11,83.15,875800.0,-0.6234284668570529
2016-09-13,81.53,84.19,80.32,83.67,2425810.0,2.59094396326878
2016-09-12,82.57,84.19,81.36,81.53,2182400.0,-1.2675367754517701
2016-09-09,84.88,85.46,82.57,82.57,1741810.0,-2.759207587639052
2016-09-08,84.31,85.46,83.15,84.88,2287900.0,0.6738012371143259
2016-09-07,86.62,86.62,82.57,84.31,4166500.0,-2.70302538518963
2016-09-06,88.92,88.92,86.62,86.62,1732660.0,-2.6206353309515182
2016-09-05,88.92,90.08,87.19,88.92,2682460.0,0.0
2016-09-01,90.08,90.08,87.77,88.92,2630100.0,-1.2961075295384386
2016-08-31,87.77,90.08,88.35,90.08,2108900.0,2.597840778735399
2016-08-30,87.19,88.35,86.62,87.77,1752690.0,0.6630111164302609
2016-08-29,84.31,89.5,84.31,87.19,3289040.0,3.3589163505139243
2016-08-26,83.73,84.31,83.15,84.31,961360.0,0.6903145718243671
2016-08-25,83.73,84.31,82.57,83.73,609070.0,0.0
2016-08-24,82.57,84.31,82.57,83.73,1173980.0,1.3950917787003336
2016-08-23,80.84,82.57,80.26,82.57,1074520.0,2.117452589391677
2016-08-22,82.57,83.15,80.84,80.84,1276220.0,-2.1174525893916853
2016-08-19,81.81,84.88,82.0,82.57,3527830.0,0.9369174820635783
2016-08-18,80.39,81.8,80.39,81.8,2115570.0,1.7387453268831927
2016-08-17,79.45,80.86,79.45,80.39,1335230.0,1.1761897357144553
2016-08-16,79.45,80.39,79.45,79.45,1086530.0,0.0
2016-08-15,78.98,79.92,78.51,79.45,1144990.0,0.593323712422172
2016-08-12,79.45,82.27,78.98,78.98,3172710.0,-0.5933237124221667
2016-08-11,77.1,79.45,77.1,79.45,1682430.0,3.002461241344129
2016-08-10,76.16,77.57,76.16,77.1,1339110.0,1.2266890086173998
2016-08-09,74.28,76.63,74.75,76.16,1906470.0,2.4994653998604868
2016-08-08,74.28,74.75,73.81,74.28,657180.0,0.0
2016-08-05,73.34,74.28,72.87,74.28,839620.0,1.2735573841325067
2016-08-04,72.4,74.28,72.4,73.34,1142360.0,1.2899863251509223
2016-08-03,71.46,72.87,71.46,72.4,660790.0,1.3068446796407156
2016-08-02,72.87,72.87,71.46,71.46,1681750.0,-1.9539179086927267
2016-08-01,74.28,74.75,72.4,72.87,1706560.0,-1.9164704802314196
2016-07-29,75.22,75.69,74.28,74.28,1004950.0,-1.2575416557685282
2016-07-28,74.28,75.69,74.28,75.22,1316550.0,1.2575416557685197
2016-07-27,73.81,74.75,73.81,74.28,594750.0,0.6347512702543965
2016-07-26,72.4,74.28,71.93,73.81,1021030.0,1.9287924390290323
2016-07-25,73.34,73.81,72.4,72.4,551630.0,-1.2899863251509247
2016-07-22,73.81,74.75,71.46,73.34,2099510.0,-0.6388061138781014
2016-07-21,74.28,76.16,73.34,73.81,1758070.0,-0.6347512702544029
2016-07-20,71.93,74.75,71.46,74.28,1548000.0,3.2148312605240204
2016-07-19,70.52,72.87,70.52,71.93,1838230.0,1.9797066349595576
2016-07-18,69.11,70.99,69.11,70.52,1083560.0,2.0196919426366486
2016-07-15,68.64,69.58,68.17,69.11,491430.0,0.6823982923596079
2016-07-14,69.11,69.58,68.17,68.64,1249220.0,-0.6823982923596112
2016-07-13,69.11,69.58,68.64,69.11,444730.0,0.0
2016-07-12,68.64,69.11,67.7,69.11,644290.0,0.6823982923596079
2016-07-11,69.11,70.05,68.17,68.64,554950.0,-0.6823982923596112
2016-07-08,69.11,70.05,68.64,69.11,654500.0,0.0
2016-07-07,67.23,69.11,67.23,69.11,1355810.0,2.7579861622357598
2016-07-06,67.7,67.7,66.76,67.23,401510.0,-0.6966603437284008
2016-07-05,68.17,68.64,67.23,67.7,719200.0,-0.6918405456464531
2016-07-04,67.23,68.17,67.23,68.17,878780.0,1.3885008893748554
2016-07-01,66.29,67.7,66.76,67.23,1171460.0,1.4080520227645186
2016-06-30,65.35,66.76,65.82,66.29,687180.0,1.4281616183069377
2016-06-29,65.82,66.29,65.35,65.35,830840.0,-0.7166303444962892
2016-06-28,64.41,67.7,63.94,65.82,2005670.0,2.165484295639449
2016-06-27,64.41,64.41,63.0,64.41,681400.0,0.0
2016-06-24,65.82,65.82,62.06,64.41,1764890.0,-2.1654842956394424
2016-06-23,65.35,66.29,64.88,65.82,1145260.0,0.7166303444962889
2016-06-22,65.35,65.82,64.88,65.35,276520.0,0.0
2016-06-21,64.41,65.82,64.88,65.35,609500.0,1.4488539511431504
2016-06-20,64.41,64.88,63.94,64.41,276920.0,0.0
2016-06-17,64.41,64.88,63.94,64.41,208430.0,0.0
2016-06-16,64.41,65.35,64.41,64.41,198930.0,0.0
2016-06-15,64.41,64.88,63.47,64.41,267060.0,0.0
2016-06-14,64.41,64.41,63.47,64.41,175590.0,0.0
2016-06-13,64.41,64.41,63.47,64.41,280500.0,0.0
2016-06-10,64.88,64.88,63.94,64.41,333760.0,-0.7270509248358136
2016-06-09,64.88,64.88,64.41,64.88,199430.0,0.0
2016-06-08,64.41,65.35,64.41,64.88,292560.0,0.7270509248358191
2016-06-07,63.94,64.41,63.47,64.41,439670.0,0.7323756927103926
2016-06-06,65.35,65.35,63.94,63.94,661120.0,-2.1812296438535568
2016-06-03,65.35,65.82,64.88,65.35,508090.0,0.0
2016-06-02,65.35,65.81,65.35,65.35,365590.0,0.0
2016-06-01,65.81,65.81,64.89,65.35,622250.0,-0.70143623977969
2016-05-31,65.81,66.28,65.81,65.81,202240.0,0.0
2016-05-30,66.28,66.28,65.35,65.81,282620.0,-0.7116390090334397
2016-05-27,65.35,66.28,65.35,66.28,332540.0,1.4130752488131317
2016-05-26,66.74,66.74,65.35,65.35,963010.0,-2.104703325299696
2016-05-25,67.2,67.67,66.74,66.74,450900.0,-0.6868774205875997
2016-05-24,67.67,67.67,67.2,67.2,476530.0,-0.6969702715030317
2016-05-23,67.67,68.13,67.2,67.67,715290.0,0.0
2016-05-20,67.2,68.13,67.2,67.67,397920.0,0.6969702715030203
2016-05-19,67.2,67.67,66.74,67.2,377230.0,0.0
2016-05-18,68.13,68.13,67.2,67.2,637860.0,-1.3744397256472778
2016-05-17,67.67,68.59,67.67,68.13,1078900.0,0.6774694541442513
2016-05-16,66.74,68.13,66.74,67.67,656960.0,1.3838476920906224
2016-05-13,67.2,67.67,66.74,66.74,329960.0,-0.6868774205875997
2016-05-12,67.67,68.13,66.74,67.2,402470.0,-0.6969702715030317
2016-05-11,66.28,67.67,66.28,67.67,444790.0,2.0754757685772054
